Devices,,,,
1000,,,,
,,1412755 - Force,,
Frame,Sub Frame,Fx,Fy,Fz
,,N,N,N
1128,2,4.25321E-12,2.88766E-11,1.67325E-11
1128,3,2.17983E-12,1.16153E-11,5.40498E-12
1129,0,7.36445E-13,1.3531E-12,-7.33964E-13
1129,1,-5.8611E-14,-3.25682E-12,-3.07719E-12
1129,2,-3.7187E-13,-4.2898E-12,-3.22043E-12
1129,3,-4.01631E-13,-3.56521E-12,-2.41485E-12
1130,0,-3.06086E-13,-2.30792E-12,-1.43297E-12
1130,1,-1.84348E-13,-1.16784E-12,-6.41836E-13
1130,2,-8.4465E-14,-3.82439E-13,-1.4209E-13
1130,3,-2.04491E-14,4.527E-14,1.02866E-13
1131,0,1.15327E-14,2.10101E-13,1.76606E-13
1131,1,2.16698E-14,2.21885E-13,1.59691E-13
1131,2,2.00451E-14,1.67173E-13,1.09806E-13
1131,3,1.39896E-14,9.96382E-14,5.96743E-14
1132,0,7.72679E-15,4.49334E-14,2.29037E-14
1132,1,3.06015E-15,1.02291E-14,1.53692E-15
1132,2,3.07249E-16,-6.87879E-15,-7.71754E-15
1132,3,-9.14432E-16,-1.21108E-14,-9.47451E-15
1133,0,-1.1744E-15,-1.10234E-14,-7.65713E-15
1133,1,-9.66581E-16,-7.61308E-15,-4.84873E-15
1133,2,-6.21006E-16,-4.15733E-15,-2.38445E-15
1133,3,-3.11231E-16,-1.61084E-15,-7.24359E-16
1134,0,-9.94617E-17,-1.24496E-16,1.57126E-16
1134,1,1.48806E-17,5.23998E-16,4.79693E-16
1134,2,5.81999E-17,6.51627E-16,4.84349E-16
1134,3,6.04958E-17,5.29443E-16,3.56202E-16
1135,0,4.51994E-17,3.36698E-16,2.07514E-16
1135,1,2.67312E-17,1.66517E-16,9.02572E-17
1135,2,1.19101E-17,5.13765E-17,1.74967E-17
1135,3,2.57857E-18,-1.00669E-17,-1.73109E-17
1136,0,-1.97537E-18,-3.2789E-17,-2.70655E-17
1136,1,-3.32933E-18,-3.33859E-17,-2.38335E-17
1136,2,-2.9955E-18,-2.4667E-17,-1.60955E-17
1136,3,-2.0529E-18,-1.44346E-17,-8.57091E-18
1137,0,-1.11153E-18,-6.3239E-18,-3.15544E-18
1137,1,-4.23481E-19,-1.26933E-18,-6.70815E-20
1137,2,-2.50339E-20,1.16317E-18,1.22892E-18
1137,3,1.46569E-19,1.85737E-18,1.43518E-18
1138,0,1.78218E-19,1.64583E-18,1.1351E-18
1138,1,1.43453E-19,1.1163E-18,7.06096E-19
1138,2,9.05419E-20,5.9739E-19,3.38944E-19
1138,3,4.43317E-20,2.22229E-19,9.59893E-20
1139,0,1.33041E-20,7.30478E-21,-3.03251E-20
1139,1,-3.10816E-21,-8.3594E-20,-7.44509E-20
1139,2,-9.06495E-21,-9.87589E-20,-7.27162E-20
1139,3,-9.09547E-21,-7.85121E-20,-5.24701E-20
1140,0,-6.66547E-21,-4.9049E-20,-3.00011E-20
1140,1,-3.86988E-21,-2.36847E-20,-1.26463E-20
1140,2,-1.67377E-21,-6.82815E-21,-2.06859E-21
1140,3,-3.1551E-22,1.98092E-21,2.86407E-21
1141,0,3.31278E-22,5.09418E-21,4.13607E-21
1141,1,5.09957E-22,5.0144E-21,3.55167E-21
1141,2,4.46944E-22,3.63475E-21,2.35603E-21
1141,3,3.0084E-22,2.08771E-21,1.22854E-21
1142,0,1.59589E-22,8.86872E-22,4.32049E-22
1142,1,5.82804E-23,1.51785E-22,-1.35728E-23
1142,2,7.06741E-25,-1.93162E-22,-1.94329E-22
1142,3,-2.33074E-23,-2.84028E-22,-2.16939E-22
1143,0,-2.69853E-23,-2.45352E-22,-1.68035E-22
1143,1,-2.12602E-23,-1.63457E-22,-1.02672E-22
1143,2,-1.31816E-23,-8.56714E-23,-4.80511E-23
1143,3,-6.29863E-24,-3.04758E-23,-1.25444E-23
1144,0,-1.7589E-24,5.48934E-25,5.51737E-24
1144,1,5.92027E-25,1.32397E-23,1.15097E-23
1144,2,1.40586E-24,1.49357E-23,1.08984E-23
1144,3,1.36508E-24,1.16264E-23,7.71861E-24
1145,0,9.81609E-25,7.13469E-24,4.32993E-24
1145,1,5.59309E-25,3.35994E-24,1.76485E-24
1145,2,2.34354E-25,8.95596E-25,2.29445E-25
1145,3,3.69485E-26,-3.6468E-25,-4.67533E-25
1146,0,-5.46617E-26,-7.88254E-25,-6.30388E-25
1146,1,-7.78908E-26,-7.51842E-25,-5.28485E-25
1146,2,-6.65853E-26,-5.34864E-25,-3.4439E-25
1146,3,-4.40252E-26,-3.01437E-25,-1.75723E-25
1147,0,-2.28665E-26,-1.23891E-25,-5.8736E-26
1147,1,-7.97001E-27,-1.715E-26,5.4476E-27
1147,2,3.34628E-28,3.16258E-26,3.05442E-26
1147,3,3.68127E-27,4.33162E-26,3.27265E-26
1148,0,4.07751E-27,3.6521E-26,2.48407E-26
1148,1,3.14644E-27,2.39013E-26,1.49064E-26
1148,2,1.91617E-27,1.22603E-26,6.79238E-27
1148,3,8.92478E-28,4.15066E-27,1.61061E-27
1149,0,2.2919E-28,-3.19842E-28,-9.66176E-28
1149,1,-1.06833E-28,-2.08387E-27,-1.77299E-27
1149,2,-2.17191E-28,-2.2542E-27,-1.63071E-27
1149,3,-2.0453E-28,-1.71931E-27,-1.1339E-27
1150,0,-1.44363E-28,-1.03624E-27,-6.23804E-28
1150,1,-8.06965E-29,-4.75294E-28,-2.45196E-28
1150,2,-3.26794E-29,-1.15529E-28,-2.26779E-29
1150,3,-4.03347E-30,6.43696E-29,7.54918E-29
1151,0,8.90359E-30,1.21526E-28,9.58413E-29
1151,1,1.18659E-29,1.12541E-28,7.85233E-29
1151,2,9.90508E-30,7.85998E-29,5.02691E-29
1151,3,6.43365E-30,4.34464E-29,2.50775E-29
1152,0,3.26947E-30,1.72323E-29,7.91864E-30
1152,1,1.08229E-30,1.75751E-30,-1.30766E-30
1152,2,-1.13115E-31,-5.11722E-30,-4.77314E-30
1152,3,-5.77007E-31,-6.58686E-30,-4.92365E-30
1153,0,-6.13696E-31,-5.42557E-30,-3.662E-30
1153,1,-4.64148E-31,-3.48873E-30,-2.15594E-30
1153,2,-2.78601E-31,-1.75371E-30,-9.56268E-31
1153,3,-1.29535E-31,-5.72254E-31,-2.11322E-31
1154,0,-3.76915E-32,5.77964E-32,1.36848E-31
1154,1,3.74894E-33,2.86385E-31,2.17599E-31
1154,2,1.25684E-32,2.88368E-31,1.59743E-31
1154,3,8.73787E-33,2.08435E-31,6.62459E-32
1155,0,1.11403E-32,1.48154E-31,1.53376E-32
1155,1,3.65926E-32,1.71053E-31,6.99906E-32
1155,2,9.79613E-32,3.07592E-31,2.81305E-31
1155,3,1.98605E-31,5.48512E-31,6.74532E-31
1156,0,3.21388E-31,8.21851E-31,1.21004E-30
1156,1,4.12627E-31,9.57221E-31,1.71823E-30
1156,2,3.65378E-31,6.53018E-31,1.82101E-30
1156,3,1.28448E-32,-5.20888E-31,8.76112E-31
1157,0,-8.48843E-31,-3.03265E-30,-1.98478E-30
1157,1,-2.38142E-30,-7.14305E-30,-7.61573E-30
1157,2,-4.54023E-30,-1.2445E-29,-1.62835E-29
1157,3,-6.81098E-30,-1.71826E-29,-2.66628E-29
1158,0,-7.87829E-30,-1.74802E-29,-3.44412E-29
1158,1,-5.34462E-30,-6.85428E-30,-3.08861E-29
1158,2,4.2469E-30,2.32735E-29,-2.24946E-30
1158,3,2.46696E-29,8.09764E-29,6.84138E-29
1159,0,5.80126E-29,1.67868E-28,1.94778E-28
1159,1,1.0094E-28,2.68907E-28,3.73742E-28
1159,2,1.39169E-28,3.38559E-28,5.63669E-28
1159,3,1.41233E-28,2.87158E-28,6.56833E-28
1160,0,5.45646E-29,-2.3418E-29,4.55695E-28
1160,1,-1.9029E-28,-7.58755E-28,-3.26113E-28
1160,2,-6.58508E-28,-2.04334E-27,-2.00378E-27
1160,3,-1.36264E-27,-3.82156E-27,-4.75759E-27
1161,0,-2.17989E-27,-5.63865E-27,-8.32481E-27
1161,1,-2.74015E-27,-6.3704E-27,-1.15426E-26
1161,2,-2.31573E-27,-4.00443E-27,-1.18278E-26
1161,3,2.12781E-28,4.31197E-27,-4.84076E-27
1162,0,6.18508E-27,2.16109E-26,1.51856E-26
1162,1,1.66036E-26,4.93901E-26,5.37258E-26
1162,2,3.10055E-26,8.44677E-26,1.11994E-25
1162,3,4.56868E-26,1.14417E-25,1.80123E-25
1163,0,5.15153E-26,1.12538E-25,2.27864E-25
1163,1,3.21676E-26,3.49609E-26,1.95355E-25
1163,2,-3.54641E-26,-1.75201E-25,-9.98987E-27
1163,3,-1.75887E-25,-5.69372E-25,-4.99741E-25
1164,0,-4.01082E-25,-1.15241E-24,-1.35894E-24
1164,1,-6.84991E-25,-1.81347E-24,-2.55335E-24
1164,2,-9.26533E-25,-2.23407E-24,-3.78265E-24
1164,3,-9.08932E-25,-1.80061E-24,-4.29847E-24
1165,0,-2.76514E-25,4.15473E-25,-2.75536E-24
1165,1,1.43124E-24,5.50119E-24,2.76191E-24
1165,2,4.62932E-24,1.42211E-23,1.43024E-23
1165,3,9.3534E-24,2.60642E-23,3.29091E-23
1166,0,1.46994E-23,3.77689E-23,5.65162E-23
1166,1,1.80786E-23,4.15428E-23,7.68867E-23
1166,2,1.45122E-23,2.3702E-23,7.62154E-23
1166,3,-3.52464E-24,-3.47941E-23,2.51302E-23
1167,0,-4.48249E-23,-1.53574E-22,-1.14631E-22
1167,1,-1.1554E-22,-3.4095E-22,-3.77982E-22
1167,2,-2.11445E-22,-5.72489E-22,-7.6909E-22
1167,3,-3.05985E-22,-7.60485E-22,-1.21511E-21
1168,0,-3.35867E-22,-7.2125E-22,-1.50436E-21
1168,1,-1.90107E-22,-1.58354E-22,-1.22706E-21
1168,2,2.85512E-22,1.30471E-21,2.39414E-22
1168,3,1.24959E-21,3.99359E-21,3.6279E-21
1169,0,2.76842E-21,7.89973E-21,9.46203E-21
1169,1,4.64213E-21,1.22125E-20,1.742E-20
1169,2,6.15744E-21,1.47088E-20,2.53458E-20
1169,3,5.82323E-21,1.11957E-20,2.80502E-20
1170,0,1.23638E-21,-4.55993E-21,1.63813E-20
1170,1,-1.06506E-20,-3.96755E-20,-2.24489E-20
1170,2,-3.24643E-20,-9.87867E-20,-1.01716E-19
1170,3,-6.41104E-20,-1.77523E-19,-2.27261E-19
1171,0,-9.89792E-20,-2.52586E-19,-3.83162E-19
1171,1,-1.19007E-19,-2.70058E-19,-5.11243E-19
1171,2,-9.01711E-20,-1.37017E-19,-4.88973E-19
1171,3,3.80327E-20,2.73412E-19,-1.17819E-19
1172,0,3.23166E-19,1.08781E-18,8.55573E-19
1172,1,8.02486E-19,2.3499E-18,2.65261E-18
1172,2,1.44E-18,3.87481E-18,5.2738E-18
1172,3,2.04608E-18,5.04518E-18,8.18552E-18
1173,0,2.18284E-18,4.59925E-18,9.90966E-18
1173,1,1.0967E-18,5.36746E-19,7.64498E-18
1173,2,-2.2398E-18,-9.629E-18,-2.78933E-18
1173,3,-8.84917E-18,-2.79464E-17,-2.61946E-17
1174,0,-1.90783E-17,-5.40751E-17,-6.57555E-17
1174,1,-3.14164E-17,-8.21236E-17,-1.18684E-16
1174,2,-4.08436E-17,-9.66081E-17,-1.69565E-16
1174,3,-3.71185E-17,-6.8914E-17,-1.8248E-16
1175,0,-4.02694E-18,4.27356E-17,-9.52616E-17
1175,1,7.85553E-17,2.84812E-16,1.77332E-16
1175,2,2.27141E-16,6.84973E-16,7.20994E-16
1175,3,4.38801E-16,1.20746E-15,1.56689E-15
1176,0,6.65521E-16,1.68647E-15,2.59417E-15
1176,1,7.81495E-16,1.74955E-15,3.39312E-15
1176,2,5.54577E-16,7.66546E-16,3.12177E-15
1176,3,-3.53704E-16,-2.10645E-15,4.4002E-16
1177,0,-2.3191E-15,-7.68224E-15,-6.32623E-15
1177,1,-5.56359E-15,-1.6171E-14,-1.85719E-14
1177,2,-9.79351E-15,-2.61901E-14,-3.61116E-14
1177,3,-1.36596E-14,-3.3405E-14,-5.50621E-14
1178,0,-1.41375E-14,-2.91613E-14,-6.51231E-14
1178,1,-6.11737E-15,1.94315E-17,-4.71724E-14
1178,2,1.72342E-14,7.05247E-14,2.68214E-14
1178,3,6.24806E-14,1.95137E-13,1.88227E-13
1179,0,1.31274E-13,3.69634E-13,4.56123E-13
1179,1,2.12323E-13,5.51433E-13,8.07499E-13
1179,2,2.70392E-13,6.32895E-13,1.13257E-12
1179,3,2.3524E-13,4.19013E-13,1.18312E-12
1180,0,-2.37551E-15,-3.69784E-13,5.3745E-13
1180,1,-5.75054E-13,-2.036E-12,-1.37168E-12
1180,2,-1.58578E-12,-4.74123E-12,-5.09506E-12
1180,3,-2.99914E-12,-8.20166E-12,-1.07863E-11
1181,0,-4.46826E-12,-1.12413E-11,-1.75396E-11
1181,1,-5.11867E-12,-1.12915E-11,-2.24765E-11
1181,2,-3.3685E-12,-4.08475E-12,-1.98201E-11
1181,3,3.04706E-12,1.5982E-11,-5.37654E-13
1182,0,1.65734E-11,5.41031E-11,4.64091E-11
1182,1,3.8505E-11,1.11114E-10,1.29741E-10
1182,2,6.65155E-11,1.76774E-10,2.46921E-10
1182,3,9.10379E-11,2.20725E-10,3.69848E-10
1183,0,9.1216E-11,1.83687E-10,4.26885E-10
1183,1,3.24484E-11,-2.50285E-11,2.87678E-10
1183,2,-1.30627E-10,-5.13165E-10,-2.35428E-10
1183,3,-4.39939E-10,-1.35975E-09,-1.34677E-09
1184,0,-9.01905E-10,-2.52315E-09,-3.1584E-09
1184,1,-1.43296E-09,-3.69712E-09,-5.4866E-09
1184,2,-1.78634E-09,-4.13473E-09,-7.55218E-09
1184,3,-1.48099E-09,-2.50887E-09,-7.64258E-09
1185,0,2.18047E-10,3.04838E-09,-2.90111E-09
1185,1,4.18242E-09,1.44996E-08,1.04399E-08
1185,2,1.10484E-08,3.27626E-08,3.59042E-08
1185,3,2.04703E-08,5.56341E-08,7.41398E-08
1186,0,2.99543E-08,7.47995E-08,1.18424E-07
1186,1,3.34333E-08,7.25705E-08,1.48585E-07
1186,2,2.01429E-08,2.00867E-08,1.25042E-07
1186,3,-2.50471E-08,-1.19781E-07,-1.30028E-08
1187,0,-1.17998E-07,-3.80048E-07,-3.38161E-07
1187,1,-2.66042E-07,-7.62361E-07,-9.04473E-07
1187,2,-4.51147E-07,-1.19149E-06,-1.68603E-06
1187,3,-6.05682E-07,-1.45527E-06,-2.48051E-06
1188,0,-5.8605E-07,-1.14825E-06,-2.79064E-06
1188,1,-1.58269E-07,3.38887E-07,-1.72901E-06
1188,2,9.78219E-07,3.71275E-06,1.95863E-06
1188,3,3.08979E-06,9.45647E-06,9.59902E-06
1189,0,6.18737E-06,1.71996E-05,2.18331E-05
1189,1,9.65743E-06,2.47492E-05,3.72284E-05
1189,2,1.17756E-05,2.69316E-05,5.02719E-05
1189,3,9.25212E-06,1.47274E-05,4.91669E-05
1190,0,-2.85057E-06,-2.43231E-05,1.45879E-05
1190,1,-3.02478E-05,-0.000102907,-7.84429E-05
1190,2,-7.68254E-05,-0.000226026,-0.000252352
1190,3,-0.000139526,-0.000376868,-0.000508846
1191,0,-0.000200496,-0.000496808,-0.000798452
1191,1,-0.000217718,-0.000464232,-0.000980128
1191,2,-0.000118039,-8.42295E-05,-0.000783074
1191,3,0.000199449,0.000888746,0.00020133
1192,0,0.000837249,0.00266325,0.00244957
1192,1,0.00183519,0.00522307,0.00629291
1192,2,0.00305578,0.00801943,0.0114967
1192,3,0.0040223,0.00957257,0.0166109
1193,0,0.00374756,0.0071134,0.0181895
1193,1,0.000651509,-0.0034459,0.0101997
1193,2,-0.0072532,-0.0267271,-0.0157278
1193,3,-0.0216484,-0.0656426,-0.0681769
1194,0,-0.0423863,-0.117084,-0.150679
1194,1,-0.064993,-0.165412,-0.252264
1194,2,-0.0774446,-0.17485,-0.334038
1194,3,-0.0572746,-0.0841817,-0.314866
1195,0,0.0286385,0.189559,-0.0641899
1195,1,0.217669,0.728056,0.58325
1195,2,0.533215,1.55689,1.76932
1195,3,0.949711,2.54943,3.48732
1196,0,1.33986,3.29346,5.37577
1196,1,1.41314,2.95405,6.4506
1196,2,0.673121,0.216717,4.86166
1196,3,-1.55205,-6.53895,-2.1333
1197,0,-5.92213,-18.621,-17.6528
1197,1,-12.6394,-35.7335,-43.7006
1197,2,-20.7754,-54.3171,-78.6634
1197,3,-28.01,-67.3305,-115.966
1198,0,-31.6571,-67.9953,-146.844
1198,1,-30.2579,-56.2283,-165.866
1198,2,-23.8071,-40.6395,-174.615
1198,3,-12.5259,-32.4098,-180.987
1199,0,3.66077,-37.5632,-195.034
1199,1,23.7518,-53.9548,-223.528
1199,2,44.4248,-72.6606,-265.933
1199,3,61.6283,-82.9898,-314.913
1200,0,73.6612,-78.9312,-360.946
1200,1,81.6207,-61.5517,-397.241
1200,2,86.8871,-36.3497,-422.061
1200,3,89.2187,-9.97764,-437.857
1201,0,87.2579,11.8001,-448.991
1201,1,80.206,25.6562,-460.134
1201,2,68.8192,31.025,-475.786
1201,3,55.2134,28.9489,-500.312
1202,0,42.3568,20.9516,-537.795
1202,1,33.5247,8.58983,-591.466
1202,2,31.2466,-6.72975,-662.929
1202,3,36.1942,-23.7383,-751.521
1203,0,46.9705,-41.2627,-854.164
1203,1,60.9734,-58.5559,-965.904
1203,2,75.7522,-75.8601,-1081.51
1203,3,89.9544,-94.5727,-1198.69
1204,0,103.225,-116.601,-1320.42
1204,1,115.368,-143.438,-1452.7
1204,2,125.667,-175.717,-1599.88
1204,3,132.705,-213.008,-1761.64
1205,0,134.607,-253.671,-1932.49
1205,1,129.91,-295.269,-2103.59
1205,2,118.657,-335.289,-2266.43
1205,3,102.443,-371.69,-2415.42
1206,0,83.4288,-403.353,-2547.91
1206,1,63.6146,-430.009,-2662.55
1206,2,44.7537,-451.397,-2758.38
1206,3,28.2867,-466.576,-2835.07
1207,0,15.1014,-474.185,-2893.44
1207,1,5.4155,-473.109,-2935.32
1207,2,-1.12978,-462.779,-2963.01
1207,3,-5.22055,-443.154,-2978.68
1208,0,-7.5623,-414.609,-2984.14
1208,1,-8.70241,-377.906,-2980.86
1208,2,-9.02133,-334.25,-2970.11
1208,3,-8.74709,-285.286,-2952.95
1209,0,-7.96042,-232.911,-2930.43
1209,1,-6.65341,-179.011,-2903.56
1209,2,-4.79556,-125.268,-2873.33
1209,3,-2.33643,-73.0356,-2840.71
1210,0,0.793506,-23.3205,-2806.77
1210,1,4.63157,23.1387,-2772.68
1210,2,9.15207,65.7955,-2739.63
1210,3,14.2727,104.299,-2708.64
1211,0,19.8379,138.525,-2680.43
1211,1,25.602,168.574,-2655.39
1211,2,31.2704,194.748,-2633.56
1211,3,36.5877,217.468,-2614.77
1212,0,41.4044,237.19,-2598.85
1212,1,45.6712,254.334,-2585.69
1212,2,49.3932,269.248,-2575.19
1212,3,52.6086,282.221,-2567.15
1213,0,55.3775,293.516,-2561.35
1213,1,57.7516,303.389,-2557.6
1213,2,59.7487,312.075,-2555.72
1213,3,61.3404,319.76,-2555.61
1214,0,62.4565,326.559,-2557.26
1214,1,63.0184,332.5,-2560.64
1214,2,62.9761,337.526,-2565.73
1214,3,62.328,341.512,-2572.4
1215,0,61.126,344.294,-2580.41
1215,1,59.4515,345.716,-2589.55
1215,2,57.3811,345.671,-2599.61
1215,3,54.9751,344.128,-2610.48
1216,0,52.2784,341.146,-2622.13
1216,1,49.3217,336.859,-2634.61
1216,2,46.1311,331.451,-2648.04
1216,3,42.7398,325.119,-2662.44
1217,0,39.1966,318.059,-2677.65
1217,1,35.568,310.454,-2693.37
1217,2,31.9376,302.466,-2709.17
1217,3,28.4078,294.235,-2724.52
1218,0,25.0891,285.859,-2738.85
1218,1,22.0747,277.395,-2751.6
1218,2,19.4204,268.867,-2762.43
1218,3,17.1459,260.29,-2771.12
1219,0,15.2439,251.707,-2777.51
1219,1,13.6819,243.224,-2781.38
1219,2,12.4057,235.03,-2782.56
1219,3,11.3469,227.386,-2781.03
1220,0,10.4275,220.589,-2776.95
1220,1,9.56699,214.909,-2770.62
1220,2,8.69954,210.534,-2762.4
1220,3,7.78871,207.529,-2752.6
1221,0,6.83138,205.822,-2741.35
1221,1,5.85326,205.22,-2728.66
1221,2,4.90068,205.447,-2714.49
1221,3,4.02384,206.191,-2698.82
1222,0,3.25468,207.152,-2681.68
1222,1,2.59454,208.069,-2663.11
1222,2,2.01811,208.747,-2643.17
1222,3,1.48768,209.067,-2621.99
1223,0,0.964683,208.983,-2599.69
1223,1,0.407996,208.495,-2576.32
1223,2,-0.238381,207.629,-2551.96
1223,3,-1.04647,206.417,-2526.65
1224,0,-2.06895,204.926,-2500.42
1224,1,-3.29267,203.266,-2473.28
1224,2,-4.63837,201.57,-2445.31
1224,3,-5.99544,199.951,-2416.58
1225,0,-7.24847,198.494,-2387.09
1225,1,-8.29669,197.245,-2356.82
1225,2,-9.06259,196.189,-2325.74
1225,3,-9.48417,195.234,-2293.89
1226,0,-9.52349,194.215,-2261.36
1226,1,-9.20321,192.914,-2228.22
1226,2,-8.6304,191.088,-2194.54
1226,3,-7.97869,188.553,-2160.45
1227,0,-7.44016,185.308,-2125.95
1227,1,-7.15039,181.5,-2090.9
1227,2,-7.1178,177.264,-2055.14
1227,3,-7.22789,172.704,-2018.69
1228,0,-7.32738,167.971,-1981.63
1228,1,-7.31271,163.214,-1943.99
1228,2,-7.14863,158.531,-1905.7
1228,3,-6.83158,153.97,-1866.7
1229,0,-6.37115,149.527,-1826.98
1229,1,-5.79436,145.153,-1786.64
1229,2,-5.14503,140.808,-1745.82
1229,3,-4.49226,136.476,-1704.71
1230,0,-3.94048,132.145,-1663.53
1230,1,-3.60234,127.786,-1622.44
1230,2,-3.55029,123.336,-1581.5
1230,3,-3.80446,118.698,-1540.7
1231,0,-4.35632,113.761,-1500.07
1231,1,-5.174,108.437,-1459.61
1231,2,-6.17861,102.707,-1419.3
1231,3,-7.24084,96.6493,-1379.09
1232,0,-8.23064,90.3971,-1338.99
1232,1,-9.08572,84.0642,-1299.15
1232,2,-9.83105,77.7003,-1259.67
1232,3,-10.5327,71.292,-1220.63
1233,0,-11.2384,64.7939,-1182.07
1233,1,-11.9524,58.1814,-1143.99
1233,2,-12.6411,51.487,-1106.34
1233,3,-13.2498,44.7962,-1069.05
1234,0,-13.723,38.2085,-1032.14
1234,1,-14.0361,31.7969,-995.667
1234,2,-14.2192,25.6088,-959.704
1234,3,-14.3394,19.6878,-924.338
1235,0,-14.4629,14.0695,-889.682
1235,1,-14.6319,8.77023,-855.876
1235,2,-14.8436,3.79827,-823.04
1235,3,-15.042,-0.827598,-791.206
1236,0,-15.1603,-5.07796,-760.289
1236,1,-15.1775,-8.93421,-730.156
1236,2,-15.1195,-12.4082,-700.694
1236,3,-15.0075,-15.5379,-671.847
1237,0,-14.8325,-18.3715,-643.614
1237,1,-14.5808,-20.9523,-615.993
1237,2,-14.252,-23.2937,-588.913
1237,3,-13.8536,-25.355,-562.273
1238,0,-13.3951,-27.0556,-536.005
1238,1,-12.8852,-28.3277,-510.06
1238,2,-12.3338,-29.1677,-484.386
1238,3,-11.7693,-29.6626,-458.953
1239,0,-11.246,-30.0033,-433.763
1239,1,-10.8014,-30.466,-408.838
1239,2,-10.4173,-31.3531,-384.202
1239,3,-10.0452,-32.9097,-359.888
1240,0,-9.64925,-35.2036,-335.916
1240,1,-9.22786,-38.0146,-312.26
1240,2,-8.80609,-40.9102,-288.876
1240,3,-8.39659,-43.51,-265.741
1241,0,-7.98291,-45.6893,-242.871
1241,1,-7.53719,-47.5745,-220.326
1241,2,-7.02943,-49.3867,-198.242
1241,3,-6.44723,-51.2644,-176.829
1242,0,-5.80786,-53.1744,-156.306
1242,1,-5.12914,-54.9333,-136.81
1242,2,-4.41963,-56.2852,-118.392
1242,3,-3.69576,-56.9575,-101.074
1243,0,-2.97862,-56.6714,-84.9127
1243,1,-2.29976,-55.1365,-69.9898
1243,2,-1.71809,-52.0638,-56.3624
1243,3,-1.29682,-47.2071,-44.0296
1244,0,-1.04808,-40.4361,-32.935
1244,1,-0.901586,-31.9087,-23.0263
1244,2,-0.749514,-22.3728,-14.4207
1244,3,-0.543241,-13.2562,-7.51716
1245,0,-0.321909,-6.05349,-2.7215
1245,1,-0.14387,-1.44728,-0.00615876
1245,2,-0.0315597,0.847468,1.11912
1245,3,0.0233906,1.56946,1.28422
1246,0,0.0398477,1.44674,1.00766
1246,1,0.0359564,1.00743,0.622604
1246,2,0.02469,0.555088,0.296063
1246,3,0.0133972,0.218836,0.0814288
1247,0,0.00512632,0.0209235,-0.0292561
1247,1,0.000327084,-0.0665929,-0.0672013
1247,2,-0.00174671,-0.084924,-0.064856
1247,3,-0.00213577,-0.0697027,-0.0464681
1248,0,-0.0017232,-0.0446851,-0.0263799
1248,1,-0.0010897,-0.0223322,-0.0109828
1248,2,-0.000534909,-0.00708508,-0.00166193
1248,3,-0.000161682,0.00112702,0.00264143
1249,0,3.61825E-05,0.00422257,0.00371282
1249,1,0.000108343,0.00436954,0.00315907
1249,2,0.000109107,0.00325689,0.00208154
1249,3,8.01223E-05,0.00192182,0.00107665
1250,0,4.66109E-05,0.000853246,0.000371677
1250,1,2.02262E-05,0.00018192,-1.98596E-05
1250,2,3.87614E-06,-0.000144734,-0.000176546
1250,3,-3.93055E-06,-0.000241037,-0.000193972
1251,0,-6.10544E-06,-0.000216156,-0.000149091
1251,1,-5.36577E-06,-0.00014781,-9.04796E-05
1251,2,-3.61869E-06,-7.98332E-05,-4.19272E-05
1251,3,-1.92393E-06,-3.02644E-05,-1.05762E-05
1252,0,-7.0594E-07,-1.62489E-06,5.23732E-06
1252,1,-1.23472E-08,1.06627E-05,1.03745E-05
1252,2,2.77982E-07,1.28838E-05,9.71423E-06
1252,3,3.23468E-07,0.000010343,6.83218E-06
1253,0,2.55422E-07,6.51387E-06,3.80476E-06
1253,1,1.58669E-07,3.18004E-06,1.53021E-06
1253,2,7.6021E-08,9.4647E-07,1.78042E-07
1253,3,2.14049E-08,-2.31976E-07,-4.29308E-07
1254,0,-6.94398E-09,-6.57325E-07,-5.6534E-07
1254,1,-1.68101E-08,-6.5681E-07,-4.69806E-07
1254,2,-1.63783E-08,-4.80207E-07,-3.04105E-07
1254,3,-1.18012E-08,-2.78166E-07,-1.53868E-07
1255,0,-6.73785E-09,-1.19857E-07,-5.03772E-08
1255,1,-2.83315E-09,-2.21601E-08,5.97701E-09
1255,2,-4.56501E-10,2.42188E-08,2.76916E-08
1255,3,6.49565E-10,3.69066E-08,2.92405E-08
1256,0,9.32818E-10,3.22455E-08,2.20288E-08
1256,1,7.99517E-10,2.1657E-08,1.31286E-08
1256,2,5.29642E-10,1.14593E-08,5.91989E-09
1256,3,2.75729E-10,4.16201E-09,1.34708E-09
1257,0,9.66094E-11,2.46146E-11,-9.06943E-10
1257,1,-3.45611E-12,-1.69408E-09,-1.59611E-09
1257,2,-4.39357E-11,-1.95033E-09,-1.45265E-09
1257,3,-4.88872E-11,-1.5326E-09,-1.00317E-09
1258,0,-3.78073E-11,-9.48152E-10,-5.47763E-10
1258,1,-2.30691E-11,-4.51674E-10,-2.12211E-10
1258,2,-1.0775E-11,-1.24929E-10,-1.63668E-11
1258,3,-2.79394E-12,4.38299E-11,6.90699E-11
1259,0,1.25899E-12,1.01893E-10,8.58751E-11
1259,1,2.59801E-12,9.85558E-11,6.9767E-11
1259,2,2.45439E-12,7.07073E-11,4.43652E-11
1259,3,1.73583E-12,4.01946E-11,2.19392E-11
1260,0,9.72315E-13,1.67739E-11,6.76737E-12
1260,1,3.9525E-13,2.57751E-12,-1.32825E-12
